seconds,scenario_count,binary_cells,separation_rounds,solver_status,relative_gap,relaxed_objective,direction_feasible_objective,scenario_expected_emergency_cost,scenario_mean_final_soc,max_direction_violation_kwh,method,date
2.587861599997268,21,0,0,0,0.006115882126909204,58048.08312097267,58405.2829470657,2125.1272857489334,3997.267597536431,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-08
2.0280506999988575,21,0,0,0,0.006078827569836101,55380.48752291123,55719.19490104477,2211.6072669610826,3986.373835665794,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-09
2.0126441000029445,21,0,0,0,0.005987900948707656,55703.377874643666,56038.933457458144,2202.9619268976408,3989.698009841726,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-10
2.11323309999716,21,0,0,0,0.00577898006491993,56129.04190005931,56455.29592979676,2219.664625394894,4008.4874286958975,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-11
2.6359699000022374,21,0,0,0,0.005834708429384695,57064.78089208201,57399.69135507555,2191.118676109445,4014.03170467851,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-12
2.0647724000009475,21,0,0,0,0.009737395903978452,24753.72921091758,24997.136222784513,1703.9333800722268,4085.5068304053834,5.684341886080802e-14,fixed_direction_LP_with_global_relaxation_bound,2025-06-13
1.7519458000024315,21,0,0,0,0.010811399040639966,24806.58280452878,25077.707911787733,1678.1772247077693,4112.685397496894,2.1316282072803006e-14,fixed_direction_LP_with_global_relaxation_bound,2025-06-14
2.4217570000037085,21,0,0,0,0.005792823809632023,56584.889727695154,56914.585895988785,2189.5913157964146,4031.6786464907295,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-15
2.3107940000045346,21,0,0,0,0.005861873086957584,56999.52155769712,57335.61566005896,2185.7502749424657,4057.853672396851,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-16
1.5178164999961155,21,0,0,0,0.005927912832962522,56625.538459425676,56963.21141135782,2192.449807253266,4070.0085059330822,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-17
4.60262469999725,21,0,0,0,0.005828842720073644,57874.90694043238,58214.228522560814,2184.9413083937116,4043.9741395851374,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-18
4.530476500003715,21,0,0,0,0.005875089219372412,57034.64550223973,57371.7094137132,2180.0631808383346,4039.501104145045,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-19
0.8890413000044646,21,0,0,0,0.012261742096046949,24195.373941549846,24495.73431821306,1672.6341044246094,4119.724919750013,4.973799150320701e-14,fixed_direction_LP_with_global_relaxation_bound,2025-06-20
2.770989099997678,21,0,0,0,0.007917997997969044,23900.709309888192,24091.46548536949,1597.7037538516809,4117.615399087631,4.440892098500626e-14,fixed_direction_LP_with_global_relaxation_bound,2025-06-21
3.845847300006426,21,0,0,0,0.0061049760501708066,54755.226863320255,55091.559514724206,2208.273492176528,4085.0920460804045,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-22
2.6542207000020426,21,0,0,0,0.0036736481585087997,54035.431341859796,54234.67043904553,1799.2440094045367,4208.168007137121,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-23
3.02449599999818,21,0,0,0,0.0030527829490560234,53006.28589079639,53168.598080441574,1585.3639546380641,4492.8031336327795,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-24
2.8199586999980966,21,0,0,0,0.00416983164915774,52260.64758289202,52479.47817190451,2752.6190676222577,4555.2432648319855,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-25
4.263093599991407,21,0,0,0,0.0055404911966204,52211.090577285046,52501.977320434074,4231.856336802084,4227.991445900152,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-26
1.7484992999961833,21,0,0,0,0.0002989173485328139,19675.478640005967,19681.361740472945,2841.0337021112073,2935.793178550876,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-27
2.4641520000004675,21,0,0,0,0.0005100641231323053,18471.5176880272,18480.944154602075,1512.3189719793704,2586.9547365345757,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-28
4.351447500012,21,0,0,0,0.006416641853485841,47090.80906741116,47394.92532891954,1882.9021834921004,1728.0068272518952,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-29
3.431916200002888,21,0,0,0,0.006462893251007193,47911.903555166464,48223.5673229575,1895.2559836394482,1756.968637743451,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-06-30
3.6157137999980478,21,0,0,0,0.0059201175424496745,48291.39335210315,48578.98666324264,2152.3818807600946,1573.1442074379509,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-01
1.932072200012044,21,0,0,0,0.008413727573689815,47906.028919691926,48312.51727847217,2751.880103830147,3058.9887317537646,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-02
2.2394269999931566,21,0,0,0,0.009164719352333681,47196.79800360893,47633.34423533891,2347.5658874449173,3805.4948273823475,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-03
0.9457865000003949,21,0,0,0,0.00038267174324973943,21022.675831916084,21030.723695614488,2563.793365517694,4095.606097732672,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-04
0.8512589000019943,21,0,0,0,0.0006694862815840702,21999.37621216447,22014.11435972953,2080.1286263843613,5003.337947253446,1.4210854715202004e-14,fixed_direction_LP_with_global_relaxation_bound,2025-07-05
2.3912954999977956,21,0,0,0,0.007201717211554093,47959.06698401108,48306.960049638416,1715.3769875214716,4789.626156979744,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-06
2.6580484000005526,21,0,0,0,0.008452784725348734,48566.334024744785,48980.35441639788,1945.884808136532,4752.360322716391,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-07
3.410476100005326,21,0,0,0,0.004523888512564902,58719.81122485368,58986.660299778414,2055.283582546923,4538.047077077087,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-08
3.2215206999971997,21,0,0,0,0.004864370489306245,56159.61430234398,56434.130822908584,2050.803453609795,4507.785640637596,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-09
1.7590561999968486,21,0,0,0,0.004436655063359647,56767.91209398279,57020.894132653724,1919.8872339392697,4460.39302032351,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-10
2.9501832999958424,21,0,0,0,0.0005494151317314303,29050.546846657475,29066.516430611173,817.1376574999068,4617.314829263874,2.1316282072803006e-14,fixed_direction_LP_with_global_relaxation_bound,2025-07-11
1.5505431999918073,21,0,0,0,0.00022811865955727758,28743.515238704276,28750.07366697136,731.2259885107209,4612.142782698938,4.529709940470639e-14,fixed_direction_LP_with_global_relaxation_bound,2025-07-12
3.2457156000018585,21,0,0,0,0.004972176863449911,56756.28024612643,57039.89268080761,2061.693658839513,4369.934950580158,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-13
3.0626301000011154,21,0,0,0,0.005199361682653375,55676.67395772328,55967.670117198024,2000.385955076826,4358.312172876735,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-14
1.504135999988648,21,0,0,0,0.005489184718209232,55816.7766536726,56124.856357501885,1992.1851820302427,4378.66229574272,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-15
1.2808469999872614,21,0,0,0,0.005190105849197736,54254.16032880937,54537.214243453265,1804.1555241703813,4486.787882319898,7.638334409421077e-14,fixed_direction_LP_with_global_relaxation_bound,2025-07-16
1.4389889000012772,21,0,0,0,0.00540467876806223,54333.47910986468,54628.729846190596,1753.1672827400942,4474.263516033634,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-17
1.5049391999928048,21,0,0,0,0.0,28283.08229282626,28283.082292826253,577.8041594431478,4515.833325209002,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-18
2.382183499998064,21,0,0,0,0.0,28324.783298765666,28324.783298765666,675.0046482187291,4515.571604741168,5.684341886080802e-14,fixed_direction_LP_with_global_relaxation_bound,2025-07-19
1.55426570000418,21,0,0,0,0.0050290977043113885,53932.94442310031,54205.54942728601,1559.5542328773547,4452.424915635208,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-20
0.8624788000015542,21,0,0,0,0.004927597920734116,54953.305135676615,55225.433868780055,1775.6730721137092,4409.654923018444,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-21
6.413918199992622,21,0,0,0,0.004758338168477769,54118.64835738106,54377.39438860272,1601.58466059953,4455.134559468705,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-22
0.9656071000063093,21,0,0,0,0.004593876704971577,54944.71234211813,55198.28646446157,1697.0720058625031,4641.130821139183,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-23
1.4458719999965979,21,0,0,0,0.004982189282970581,54636.96454147688,54910.53924160856,1650.7784626519776,4855.86488963529,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-24
2.647241500002565,21,0,0,0,0.00013275244883653665,27188.73357416467,27192.343424343857,2567.4865827107024,5040.018001579764,4.263256414560601e-14,fixed_direction_LP_with_global_relaxation_bound,2025-07-25
0.9796107000001939,21,0,0,0,7.750058126065492e-05,27316.644686734584,27318.76190666167,3618.296930556723,3853.6853859664648,1.1368683772161603e-13,fixed_direction_LP_with_global_relaxation_bound,2025-07-26
