date,same_plan_initial_soc_kwh,settlement_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost
2025-05-09,2711.897079442618,16326.371634842384,267.3859096913661,353.048481361365,0.0,16593.75754453375,16679.42011620375,16326.371634842384
2025-05-10,3149.59745435686,16261.671171636843,263.54470849571567,944.263250855055,0.0,16525.215880132557,17205.934422491897,16261.671171636843
2025-05-11,2809.3112192712947,39113.55256865142,233.75537074999926,390.6532212652323,233.75537074999926,39347.30793940142,39504.205789916654,39347.30793940142
2025-05-12,2633.4588731685694,36859.994498734566,0.0,984.7158142588197,0.0,36859.994498734566,37844.71031299339,36859.994498734566
2025-05-13,2890.8056287889854,39611.26977717632,0.0,148.3526799666668,0.0,39611.26977717632,39759.622457142985,39611.26977717632
2025-05-14,2959.1349418847835,40060.48506958311,0.0,194.51413368024103,0.0,40060.48506958311,40254.99920326335,40060.48506958311
2025-05-15,2867.9762578434775,39563.15733324152,0.0,670.3965958747136,0.0,39563.15733324152,40233.553929116235,39563.15733324152
2025-05-16,3237.7406880286653,15833.13145598516,0.0,99.21140016047357,0.0,15833.13145598516,15932.342856145633,15833.13145598516
2025-05-17,2352.1269146010195,16398.9660906501,0.0,247.4223344378558,0.0,16398.9660906501,16646.388425087956,16398.9660906501
2025-05-18,2715.5494396399386,39910.30324745924,0.0,37.46569473333332,0.0,39910.30324745924,39947.768942192575,39910.30324745924
2025-05-19,2899.0016645101246,37039.13865551268,74.06159996666534,74.06159996666534,74.06159996666534,37113.20025547934,37113.20025547934,37113.20025547934
2025-05-20,2361.4194687693807,38412.54445309582,0.0,228.48383074559217,0.0,38412.54445309582,38641.02828384141,38412.54445309582
2025-05-21,2440.2238341397597,37767.09759621135,0.0,139.37919763948761,0.0,37767.09759621135,37906.47679385084,37767.09759621135
2025-05-22,2523.8078951920597,36757.01416212466,0.0,528.7018442795164,0.0,36757.01416212466,37285.716006404175,36757.01416212466
2025-05-23,2810.297740806423,15972.899316197869,0.0,306.26356323750844,0.0,15972.899316197869,16279.162879435376,15972.899316197869
2025-05-24,3198.4190057292826,15934.278915049614,0.0,285.6414330339042,0.0,15934.278915049614,16219.920348083519,15934.278915049614
2025-05-25,3148.1761091054245,36380.657106904146,94.79709709999821,448.220852447619,84.05219626666586,36475.45420400414,36828.87795935176,36464.709303170814
2025-05-26,2438.7061545135407,38771.06830171068,0.0,139.75961167581346,0.0,38771.06830171068,38910.82791338649,38771.06830171068
2025-05-27,2591.598169481605,35518.598091848515,0.0,1281.7541867478408,0.0,35518.598091848515,36800.35227859636,35518.598091848515
2025-05-28,2146.9396741397723,37483.64300753043,0.0,80.60898572500061,0.0,37483.64300753043,37564.25199325543,37483.64300753043
2025-05-29,2293.7098780286597,37920.767675917676,120.47257548333367,1358.6839783560897,120.47257548333367,38041.24025140101,39279.45165427376,38041.24025140101
2025-05-30,1844.4427943349815,15367.357145977407,0.0,415.8890199410862,0.0,15367.357145977407,15783.246165918492,15367.357145977407
2025-05-31,2300.3282946224267,15927.349416243018,0.0,253.94290250141609,0.0,15927.349416243018,16181.292318744434,15927.349416243018
2025-06-01,2258.1409089381373,48714.45196882879,12913.965551599189,20468.327239716265,11836.511552265856,61628.41752042798,69182.77920854505,60550.96352109464
2025-06-02,1200.0,45902.609093076084,16160.670884812214,17291.01302320935,11284.220470816443,62063.2799778883,63193.622116285434,57186.82956389253
2025-06-03,1200.0,43964.343510091276,16967.69196957699,18392.6793298978,9824.595787414886,60932.035479668266,62357.02283998908,53788.939297506164
2025-06-04,1200.0,48031.2683026147,12522.837120321148,13879.37628744696,9741.956856602534,60554.10542293585,61910.64459006166,57773.22515921723
2025-06-05,1200.0,45665.44322056075,12725.36312672646,14406.002845556419,8464.878362231022,58390.806347287216,60071.44606611717,54130.321582791774
2025-06-06,1200.0000007161045,19320.46165151128,11038.236995375559,12115.307563041853,8386.665247932997,30358.698646886838,31435.769214553133,27707.126899444276
2025-06-07,1217.4015067769367,21643.092825471962,8277.158185415436,8635.417886125864,6319.447579849063,29920.251010887398,30278.510711597824,27962.540405321026
2025-06-08,1342.182895329095,50428.377957900186,387.5371005083338,387.5371005083338,0.0,50815.91505840852,50815.91505840852,50428.377957900186
2025-06-09,3436.5850958064607,54400.90102984666,0.0,157.80270837704117,0.0,54400.90102984666,54558.7037382237,54400.90102984666
2025-06-10,3456.9995256212237,52023.74976478078,0.0,0.0,0.0,52023.74976478078,52023.74976478078,52023.74976478078
2025-06-11,3194.396335806507,57346.99427788494,0.0,203.28844327220745,0.0,57346.99427788494,57550.28272115715,57346.99427788494
2025-06-12,3500.281853954639,54036.54911245123,0.0,194.4526721338906,0.0,54036.54911245123,54231.00178458512,54036.54911245123
2025-06-13,3850.8680755472187,23883.544925376922,0.0,0.0,0.0,23883.544925376922,23883.544925376922,23883.544925376922
2025-06-14,3963.6190285277685,24054.860961161987,0.0,0.0,0.0,24054.860961161987,24054.860961161987,24054.860961161987
2025-06-15,3786.8903226300295,52994.97022461551,0.0,0.0,0.0,52994.97022461551,52994.97022461551,52994.97022461551
2025-06-16,3818.4103479683718,53528.576535917135,0.0,509.8462400122032,0.0,53528.576535917135,54038.422775929335,53528.576535917135
2025-06-17,3679.362513379228,54180.76643226911,200.93128349576355,524.1961352106443,200.93128349576355,54381.69771576487,54704.96256747976,54381.69771576487
2025-06-18,3325.8177606391982,53969.401651090084,0.0,738.8672786200033,0.0,53969.401651090084,54708.26892971009,53969.401651090084
2025-06-19,3593.5425625811827,52175.000453456334,296.8632448192549,1548.9536185694692,296.8632448192549,52471.86369827559,53723.9540720258,52471.86369827559
2025-06-20,3383.628440324119,23326.52883519936,0.0,175.28779771441754,0.0,23326.52883519936,23501.816632913775,23326.52883519936
2025-06-21,4005.983767906148,22766.619430565697,0.0,261.52500249945183,0.0,22766.619430565697,23028.14443306515,22766.619430565697
2025-06-22,4518.200368241379,49378.28882023368,24.189861333333262,2741.3793315152743,24.189861333333262,49402.478681567016,52119.668151748956,49402.478681567016
2025-06-23,3400.348758055536,49376.42372357849,0.0,224.99395866767574,0.0,49376.42372357849,49601.41768224617,49376.42372357849
2025-06-24,2956.699709232978,56166.65026529242,11.309437858279752,284.7370872721682,11.309437858279752,56177.9597031507,56451.38735256458,56177.9597031507
2025-06-25,3061.1834307322115,50576.112277470995,152.43458849089455,1369.2122871321153,0.0,50728.54686596189,51945.324564603114,50576.112277470995
2025-06-26,2594.624054639665,48827.83124497274,441.4393549811258,374.66206411723465,345.1700116404735,49269.27059995387,49202.49330908997,49173.00125661321
2025-06-27,2169.057391099606,20733.39198381001,0.0,103.29472776361396,0.0,20733.39198381001,20836.68671157362,20733.39198381001
2025-06-28,2440.1152657865455,19688.428965189654,0.0,39.04844715175874,0.0,19688.428965189654,19727.477412341414,19688.428965189654
2025-06-29,2031.4199605049835,48175.74913769769,111.63123082500024,2681.2138874531056,111.63123082500024,48287.38036852269,50856.9630251508,48287.38036852269
