date,same_plan_initial_soc_kwh,settlement_cost,ldr_emergency_cost,beta1_emergency_cost,beta0_emergency_cost,ldr_total_cost,beta1_total_cost,beta0_total_cost
2025-07-20,3405.96264765146,57557.475862083695,116.54502331666609,116.54502331666609,116.54502331666609,57674.02088540036,57674.02088540036,57674.02088540036
2025-07-21,3495.7654324074065,59543.55572963979,144.18796770000083,255.5413814478371,144.18796770000083,59687.74369733979,59799.09711108763,59687.74369733979
2025-07-22,3750.4149194444435,57505.583230376935,818.1354057916664,1120.3873317994003,818.1354057916664,58323.7186361686,58625.970562176335,58323.7186361686
2025-07-23,3107.288719259258,60496.842396680666,722.9687219999985,769.6232400258186,722.9687219999985,61219.811118680664,61266.46563670648,61219.811118680664
2025-07-24,3181.456243148147,59158.969755990445,180.65047500000034,570.8022295604563,180.65047500000034,59339.62023099045,59729.7719855509,59339.62023099045
2025-07-25,3275.5433892592605,26575.705224777557,0.0,123.92493479076967,0.0,26575.705224777557,26699.630159568325,26575.705224777557
2025-07-26,2665.2245015657936,26335.45360797485,0.0,339.62560700904334,0.0,26335.45360797485,26675.079214983893,26335.45360797485
2025-07-27,2444.0258587037065,52272.95563525298,332.1903215252581,3110.7129637444687,0.0,52605.145956778244,55383.66859899745,52272.95563525298
2025-07-28,2069.4610265726096,53388.785521241574,175.40876214166695,3053.3874903599253,175.40876214166695,53564.19428338324,56442.1730116015,53564.19428338324
2025-07-29,1513.668436807858,54510.14176044325,501.8249357666657,541.4393434555791,501.8249357666657,55011.966696209915,55051.58110389883,55011.966696209915
2025-07-30,2093.2408057279954,53600.1394117899,47.04765546666701,372.3290107997134,47.04765546666701,53647.18706725657,53972.46842258962,53647.18706725657
2025-07-31,2362.3449166872742,50956.77926996946,2440.3384403743407,3764.8765639953826,2440.3384403743407,53397.1177103438,54721.65583396485,53397.1177103438
2025-08-01,1721.898742962963,24752.33373247353,134.49461574038145,587.0013231383714,134.49461574038145,24886.828348213912,25339.3350556119,24886.828348213912
2025-08-02,1907.7503655555563,25701.799776513653,0.0,765.1106525904218,0.0,25701.799776513653,26466.910429104075,25701.799776513653
2025-08-03,2010.2456544770778,44386.89268734843,2536.334888032422,4330.584584456102,2536.334888032422,46923.22757538085,48717.477271804535,46923.22757538085
2025-08-04,1519.5371550000004,47987.151586610664,279.2623636499997,1755.690087567656,279.2623636499997,48266.41395026066,49742.84167417832,48266.41395026066
2025-08-05,1833.8381008383872,47907.21525997706,487.84704898333246,798.1419555892999,487.84704898333246,48395.0623089604,48705.357215566364,48395.0623089604
2025-08-06,1751.412729972037,51245.603306573816,52.55617156666639,380.20239899035727,52.55617156666639,51298.159478140486,51625.80570556417,51298.159478140486
2025-08-07,1535.069855370372,49530.515766877346,57.961106208333895,1799.3978941304117,57.961106208333895,49588.47687308568,51329.913661007755,49588.47687308568
2025-08-08,1945.0626498148133,24820.453827434554,0.0,309.60493954755515,0.0,24820.453827434554,25130.05876698211,24820.453827434554
2025-08-09,2015.6846678840313,24437.86039897632,0.0,403.93719581730636,0.0,24437.86039897632,24841.79759479363,24437.86039897632
2025-08-10,1790.0755591114337,48300.203827707606,310.94412338333376,515.8944097910005,310.94412338333376,48611.14795109094,48816.098237498605,48611.14795109094
2025-08-11,2307.504887194345,46972.19741895063,1069.282379691663,1207.2545125222312,1069.282379691663,48041.47979864229,48179.45193147286,48041.47979864229
2025-08-12,1981.6063503703713,48676.62781518962,1524.6696383507212,4004.2679592535687,1524.6696383507212,50201.29745354034,52680.89577444319,50201.29745354034
2025-08-13,2027.8077150000008,46109.20691950031,990.8153577368341,2383.7559126050846,990.8153577368341,47100.02227723715,48492.9628321054,47100.02227723715
2025-08-14,2249.993973092687,48435.80107541857,1645.694635499999,1812.354190736746,1645.694635499999,50081.49571091856,50248.155266155314,50081.49571091856
2025-08-15,1966.4645742313144,24681.79607252698,0.0,186.26136166866982,0.0,24681.79607252698,24868.05743419565,24681.79607252698
2025-08-16,1665.637633284626,25550.854970661258,852.1792658935385,1492.2845692598848,852.1792658935385,26403.034236554795,27043.139539921143,26403.034236554795
2025-08-17,1964.504317407408,47691.00002435332,689.5558209166664,1197.6308051342523,689.5558209166664,48380.555845269984,48888.63082948757,48380.555845269984
2025-08-18,2212.340630067379,47292.83791245709,1112.4102845166685,2182.5493845125548,1112.4102845166685,48405.248196973764,49475.387296969646,48405.248196973764
2025-08-19,2199.9798023794733,47068.09203851375,1252.2754091833303,1936.1690748201713,1252.2754091833303,48320.36744769708,49004.26111333392,48320.36744769708
2025-08-20,1924.574717379462,50333.831095359696,1722.416749619168,3765.464151275129,1722.416749619168,52056.24784497886,54099.29524663482,52056.24784497886
2025-08-21,1720.8337985254416,47870.44987058964,343.5671064102672,1487.7204917198746,343.5671064102672,48214.016976999905,49358.170362309516,48214.016976999905
2025-08-22,1924.810267225945,24471.792836552406,1884.0998030406492,2359.589387444568,1890.3413482389037,26355.892639593054,26831.382223996974,26362.13418479131
2025-08-23,1684.339457777778,24546.022556275202,0.0,135.0858838948051,0.0,24546.022556275202,24681.108440170006,24546.022556275202
2025-08-24,1907.950743234951,46962.44097329092,448.02084352499986,1824.6756652469712,448.02084352499986,47410.46181681592,48787.11663853789,47410.46181681592
2025-08-25,2152.033150479867,55192.00418614684,857.7986577083336,1550.4534796043654,857.7986577083336,56049.80284385518,56742.45766575121,56049.80284385518
2025-08-26,2010.5989579629618,47797.98000659507,523.815041416667,1169.4980905579419,523.815041416667,48321.795048011736,48967.47809715301,48321.795048011736
2025-08-27,2383.661448675766,50060.77959889389,0.0,123.08115025607476,0.0,50060.77959889389,50183.860749149964,50060.77959889389
2025-08-28,2288.3205185015886,50259.59234063821,383.0028472499995,4155.084697771942,383.0028472499995,50642.59518788821,54414.677038410155,50642.59518788821
2025-08-29,2069.3834620515013,26525.060643672787,0.0,539.1480748028044,0.0,26525.060643672787,27064.20871847559,26525.060643672787
2025-08-30,2120.977781718651,25361.242636850468,0.0,584.4631437745552,0.0,25361.242636850468,25945.705780625023,25361.242636850468
2025-08-31,1599.8671429566002,48054.0307311927,1430.4288847916646,2715.69142931544,1430.4288847916646,49484.459615984364,50769.72216050814,49484.459615984364
2025-09-01,2209.3648604380314,49556.61645804933,0.0,0.0,0.0,49556.61645804933,49556.61645804933,49556.61645804933
2025-09-02,5663.950207464032,45935.733948557994,0.0,0.0,0.0,45935.733948557994,45935.733948557994,45935.733948557994
2025-09-03,5648.69228148148,46314.40324671713,0.0,181.70420185428677,0.0,46314.40324671713,46496.10744857141,46314.40324671713
2025-09-04,5470.530940310385,46151.710116604285,0.0,95.60763707021391,0.0,46151.710116604285,46247.3177536745,46151.710116604285
2025-09-05,5258.792053930893,22976.994517365427,0.0,42.97135951187194,0.0,22976.994517365427,23019.9658768773,22976.994517365427
2025-09-06,5639.836994326994,23279.7369533965,0.0,400.84119310899825,0.0,23279.7369533965,23680.578146505497,23279.7369533965
2025-09-07,6188.179953215902,46049.17157751802,0.0,0.0,0.0,46049.17157751802,46049.17157751802,46049.17157751802
2025-09-08,5410.496896296297,39998.01415357256,123.63140324417684,1419.9316944557274,0.0,40121.64555681674,41417.94584802829,39998.01415357256
2025-09-09,1362.8200117655579,38041.55182333951,1416.166509798323,3688.1323480761366,769.4649475256492,39457.71833313783,41729.68417141565,38811.016770865164
2025-09-10,1461.3145385185187,42600.87822340484,24.603456924998984,2512.3357290205963,24.603456924998984,42625.48168032984,45113.21395242544,42625.48168032984
2025-09-11,1713.203441296295,40909.17560212604,0.0,2968.418688155627,0.0,40909.17560212604,43877.59429028166,40909.17560212604
2025-09-12,1607.2226398804976,18194.89123512162,0.0,1515.228769908091,0.0,18194.89123512162,19710.120005029712,18194.89123512162
2025-09-13,1636.822021656615,18110.319372608305,0.0,979.4329695869229,0.0,18110.319372608305,19089.75234219523,18110.319372608305
2025-09-14,1717.815519528354,43545.76550783076,686.2911271758076,1812.010189403493,686.2911271758076,44232.056635006564,45357.775697234254,44232.056635006564
2025-09-15,1251.820035,38815.0319315932,1230.5319020768386,3659.8580675474914,1230.5319020768386,40045.563833670036,42474.889999140694,40045.563833670036
2025-09-16,1728.9875379629636,43454.73187515922,216.095744030757,1265.1918996059185,216.095744030757,43670.82761918997,44719.923774765135,43670.82761918997
2025-09-17,1200.0,42808.44619137238,0.0,701.5976248625514,0.0,42808.44619137238,43510.04381623493,42808.44619137238
2025-09-18,1301.261990527595,42510.873247201365,160.0625602740786,408.2884241781054,160.0625602740786,42670.93580747544,42919.16167137947,42670.93580747544
2025-09-19,1356.97632037037,18731.34171085484,0.0,1720.5862861430412,0.0,18731.34171085484,20451.927996997878,18731.34171085484
2025-09-20,1795.5677180207012,18483.62716314676,939.5730730219104,2656.931562196505,939.5730730219104,19423.200236168672,21140.558725343268,19423.200236168672
2025-09-21,1822.0036864814813,42664.78859261932,834.6458140719715,1755.4698193591908,834.6458140719715,43499.43440669129,44420.25841197851,43499.43440669129
2025-09-22,1763.1386585185187,43684.4868712248,632.0347401585607,1711.5320628173326,632.0347401585607,44316.52161138336,45396.018934042135,44316.52161138336
2025-09-23,1391.0280785185184,44841.890383893886,382.9797711539411,1788.9874844888714,382.9797711539411,45224.87015504783,46630.877868382755,45224.87015504783
2025-09-24,1841.9037075925933,42177.36590212018,0.0,1601.8029460517607,0.0,42177.36590212018,43779.16884817194,42177.36590212018
2025-09-25,2064.822345346035,44019.93146198483,0.0,987.4677847762596,0.0,44019.93146198483,45007.39924676109,44019.93146198483
2025-09-26,1795.3442764814838,19377.785367681776,0.0,362.6858896939676,0.0,19377.785367681776,19740.471257375742,19377.785367681776
2025-09-27,1808.8009305841847,19098.889200710837,0.0,1731.6985476558411,0.0,19098.889200710837,20830.587748366677,19098.889200710837
2025-09-28,1361.457558420233,45415.199442343706,449.50696411193064,2171.529807856738,39.44987083333338,45864.70640645564,47586.72925020044,45454.64931317704
2025-09-29,1729.6484465778315,45507.43174188586,3142.317587838036,3787.5082277773017,3142.317587838036,48649.7493297239,49294.939969663166,48649.7493297239
2025-09-30,1936.6316757407405,46855.09293083827,1458.3731529047834,1571.5265921187072,1458.3731529047834,48313.46608374305,48426.61952295698,48313.46608374305
2025-10-01,1974.7384013476121,41837.97674142111,0.0,142.2279695322857,0.0,41837.97674142111,41980.204710953396,41837.97674142111
2025-10-02,3552.2036126527355,43665.48229169649,0.0,190.0637580600075,0.0,43665.48229169649,43855.5460497565,43665.48229169649
2025-10-03,3875.2589938609585,17003.68304009849,0.0,388.2468959003387,0.0,17003.68304009849,17391.92993599883,17003.68304009849
2025-10-04,4166.872100682926,18756.0962079128,0.0,994.88969397272,0.0,18756.0962079128,19750.98590188552,18756.0962079128
2025-10-05,4008.366750584193,42247.588598653776,0.0,655.8323920635229,0.0,42247.588598653776,42903.4209907173,42247.588598653776
2025-10-06,3660.4548174364963,41158.77226249421,0.0,258.3330564286799,0.0,41158.77226249421,41417.10531892289,41158.77226249421
2025-10-07,3468.686942222225,42414.93540060389,0.0,694.1865128413295,0.0,42414.93540060389,43109.12191344522,42414.93540060389
2025-10-08,3733.748303333332,36832.8833805377,3533.9470598038242,4341.36976310042,3533.9470598038242,40366.830440341524,41174.25314363812,40366.830440341524
2025-10-09,1618.895199814815,41222.80571522763,3211.644474706368,3524.765550140683,3211.644474706368,44434.450189933996,44747.571265368315,44434.450189933996
2025-10-10,1507.7290553703701,16400.302302471086,1241.4179962574335,3489.277438386499,1241.4179962574335,17641.72029872852,19889.579740857585,17641.72029872852
2025-10-11,1330.4175396296296,17024.508134547126,1496.6439851468085,2532.927100041322,1496.6439851468085,18521.152119693936,19557.435234588447,18521.152119693936
2025-10-12,1696.6326170708803,39363.035441601955,3963.4614386848725,6184.893684963852,1566.7261068973908,43326.496880286824,45547.92912656581,40929.761548499344
2025-10-13,1330.86288,40134.890733931694,510.2240414247819,2442.0537267167374,510.2240414247819,40645.11477535647,42576.94446064843,40645.11477535647
2025-10-14,1602.13743462963,42171.12530262742,2565.4917197583054,2829.530488760553,2690.57209846794,44736.617022385726,45000.65579138797,44861.69740109536
2025-10-15,1321.0899025925928,43645.356526886244,269.1740279006694,1158.9585022533656,269.1740279006694,43914.530554786914,44804.31502913961,43914.530554786914
2025-10-16,1511.9573850000002,42845.56037427696,32.45188693332847,1565.456190043641,32.45188693332847,42878.012261210286,44411.0165643206,42878.012261210286
2025-10-17,1602.4102479629626,16841.395868780633,0.0,410.9528367878157,0.0,16841.395868780633,17252.34870556845,16841.395868780633
2025-10-18,1486.2692890434448,17655.750729356572,0.0,251.08511036017384,0.0,17655.750729356572,17906.835839716747,17655.750729356572
2025-10-19,1715.9427674507433,43671.76514995236,489.5811164076626,2492.810168746495,489.5811164076626,44161.34626636003,46164.57531869886,44161.34626636003
2025-10-20,1624.1917050000004,45725.663412815244,85.57099912895562,1136.8119720653997,85.57099912895562,45811.2344119442,46862.47538488064,45811.2344119442
2025-10-21,1260.5934253703706,45566.196220907404,0.0,333.37139124271596,0.0,45566.196220907404,45899.567612150124,45566.196220907404
2025-10-22,1564.0982759259234,44151.84650052869,0.0,93.27082939999869,0.0,44151.84650052869,44245.11732992869,44151.84650052869
2025-10-23,1409.4090425925926,47367.65160171017,0.0,738.7058409110293,0.0,47367.65160171017,48106.3574426212,47367.65160171017
2025-10-24,1638.4285237509378,17588.740736009233,1371.2329135472282,2202.2762182090746,1371.2329135472282,18959.97364955646,19791.016954218307,18959.97364955646
2025-10-25,1531.1488116666662,17528.377055458488,1739.994444331269,2984.3774901036395,1739.994444331269,19268.37149978976,20512.75454556213,19268.37149978976
2025-10-26,1443.5931811111107,46044.60532734611,0.0,492.1379244677536,0.0,46044.60532734611,46536.74325181386,46044.60532734611
2025-10-27,1915.9105142382048,45516.049283319866,89.82957419999975,272.5567956166617,89.82957419999975,45605.87885751986,45788.60607893653,45605.87885751986
2025-10-28,1937.646021851851,45338.474294437445,0.0,119.6644324986328,0.0,45338.474294437445,45458.13872693608,45338.474294437445
2025-10-29,1893.1521133333345,48264.488322878045,0.0,282.133361266669,0.0,48264.488322878045,48546.62168414472,48264.488322878045
2025-10-30,1553.4088037300226,44437.93138013802,16.568520749999568,422.8108895370578,16.568520749999568,44454.49990088802,44860.74226967508,44454.49990088802
2025-10-31,1696.0298246296331,19312.668075834983,0.0,1144.3676903889955,0.0,19312.668075834983,20457.035766223977,19312.668075834983
2025-11-01,1752.6102565248718,18611.59986741375,0.0,471.25037804237564,0.0,18611.59986741375,19082.850245456128,18611.59986741375
2025-11-02,1909.4850715292876,48147.243575556335,2010.6063263999802,2243.4601625538644,2010.6063263999802,50157.84990195632,50390.7037381102,50157.84990195632
2025-11-03,1592.7562955555557,49125.332858541544,0.0,997.46080604868,0.0,49125.332858541544,50122.79366459022,49125.332858541544
2025-11-04,1700.6039837037038,46558.0172928409,1622.852140748106,3265.2860894874448,1622.852140748106,48180.86943358901,49823.30338232835,48180.86943358901
2025-11-05,1473.769461666667,50025.41103192896,1777.794138933304,2564.5963912338743,1777.794138933304,51803.20517086227,52590.00742316284,51803.20517086227
2025-11-06,1731.0844196296318,48630.635290979866,0.0,1849.1333326035613,0.0,48630.635290979866,50479.768623583426,48630.635290979866
2025-11-07,1448.827703225673,18736.269105443287,2.7362075267248276,1059.8216626633405,2.7362075267248276,18739.005312970014,19796.090768106627,18739.005312970014
2025-11-08,1538.489399259259,18801.733972423273,0.0,1568.5428779669926,0.0,18801.733972423273,20370.276850390266,18801.733972423273
2025-11-09,1540.1816153331254,49576.892774564505,0.0,1181.1037312346832,0.0,49576.892774564505,50757.99650579919,49576.892774564505
2025-11-10,1709.530272400309,50995.73795369103,1183.567521443281,1630.6153568504,1199.734303003815,52179.30547513431,52626.35331054143,52195.47225669485
2025-11-11,1560.7530211111111,50849.48353036207,0.0,648.874956056738,0.0,50849.48353036207,51498.35848641881,50849.48353036207
2025-11-12,1581.352744259259,50338.403662251614,526.1143166912316,1208.4388918569143,526.1143166912316,50864.517978942844,51546.84255410853,50864.517978942844
2025-11-13,1603.8799725925926,49214.20847170824,3366.982890345169,5793.351983419194,3366.982890345169,52581.19136205341,55007.56045512743,52581.19136205341
2025-11-14,1779.5870507407406,19481.01333694504,0.0,381.8020628855365,0.0,19481.01333694504,19862.81539983058,19481.01333694504
2025-11-15,1695.1105999062645,20794.099606940996,110.85301787718758,1194.5506465758926,110.85301787718758,20904.952624818183,21988.650253516887,20904.952624818183
2025-11-16,1460.7609977777777,51196.37512489053,0.0,840.272516515332,0.0,51196.37512489053,52036.64764140586,51196.37512489053
2025-11-17,1665.063351851851,51782.205162225844,0.0,35.65570936666692,0.0,51782.205162225844,51817.86087159251,51782.205162225844
2025-11-18,1929.00663277778,50990.78515939091,107.49750443333836,524.0185431792645,107.49750443333836,51098.28266382425,51514.80370257017,51098.28266382425
2025-11-19,1650.2995798148145,52531.84589070558,0.0,436.70785189233266,0.0,52531.84589070558,52968.55374259791,52531.84589070558
2025-11-20,1565.973540344531,51311.150974112825,0.0,859.5304559360342,0.0,51311.150974112825,52170.68143004886,51311.150974112825
2025-11-21,1773.2265439809335,19639.846113880827,0.0,414.9607789594026,0.0,19639.846113880827,20054.806892840228,19639.846113880827
2025-11-22,1672.4537681098097,21679.913634762568,0.0,1086.5788250233577,0.0,21679.913634762568,22766.492459785924,21679.913634762568
2025-11-23,1561.1500801245809,52660.61558897122,0.0,965.2634327422207,0.0,52660.61558897122,53625.87902171344,52660.61558897122
2025-11-24,1685.454925272057,50104.062093000044,85.71106349999933,1930.0435387834236,85.71106349999933,50189.77315650004,52034.10563178347,50189.77315650004
2025-11-25,1367.8911407483763,55764.89399273798,0.0,623.5825969001482,0.0,55764.89399273798,56388.47658963813,55764.89399273798
2025-11-26,1505.873291111112,54310.015516363695,209.30622008333327,1039.9788087150682,209.30622008333327,54519.321736447026,55349.99432507876,54519.321736447026
2025-11-27,1971.1775616446812,52946.98930316225,0.0,252.59297310651743,0.0,52946.98930316225,53199.58227626877,52946.98930316225
2025-11-28,1795.287682696119,20266.02918953115,541.1511854499962,2688.1640479667985,541.1511854499962,20807.180374981144,22954.193237497948,20807.180374981144
2025-11-29,1591.9048695691442,24000.93628855994,0.0,400.7005921226266,0.0,24000.93628855994,24401.636880682567,24000.93628855994
2025-11-30,1529.5969657894566,55300.02568537707,27.58286025000031,1709.6273181003903,27.58286025000031,55327.60854562707,57009.65300347746,55327.60854562707
2025-12-01,1648.8514277777758,56841.59156328135,17177.865966911748,23163.089266254996,14477.373455725872,74019.45753019309,80004.68082953634,71318.96501900721
2025-12-02,1479.401998888889,59023.18532596968,16141.335257115485,20372.631948256472,16141.335257115485,75164.52058308516,79395.81727422615,75164.52058308516
2025-12-03,1413.8043714814814,58610.408111219615,9634.011279019483,12752.429253118109,8710.365939351712,68244.4193902391,71362.83736433773,67320.77405057133
2025-12-04,1246.0568998148146,58316.39666777002,15351.820123011292,19098.171106566166,15386.463570866734,73668.21679078131,77414.56777433619,73702.86023863676
2025-12-05,1336.5760529629638,24266.012346957817,0.0,10133.251967567907,0.0,24266.012346957817,34399.264314525724,24266.012346957817
2025-12-06,1329.8709411512657,26394.212407102612,721.2401793016379,9302.466063921038,721.2401793016379,27115.45258640425,35696.67847102365,27115.45258640425
2025-12-07,1467.2315275925926,60532.8099097201,7618.833756889927,10486.327258955993,7620.700620855219,68151.64366661002,71019.1371686761,68153.51053057532
2025-12-08,1480.1112527777782,65629.03971252686,97.48942697244746,318.53196300671993,97.48942697244746,65726.52913949931,65947.57167553359,65726.52913949931
2025-12-09,1844.26731611111,64643.38897958561,0.0,531.1591676565486,0.0,64643.38897958561,65174.54814724216,64643.38897958561
2025-12-10,1820.6387619817035,62787.84381031575,0.0,1904.892576602845,0.0,62787.84381031575,64692.7363869186,62787.84381031575
2025-12-11,1654.9704566666665,63925.2805401418,0.0,188.6393918431837,0.0,63925.2805401418,64113.91993198499,63925.2805401418
2025-12-12,1867.8778188888903,28105.675107188923,0.0,0.0,0.0,28105.675107188923,28105.675107188923,28105.675107188923
2025-12-13,2058.2115019896705,28545.682885032045,0.0,191.65386789146262,0.0,28545.682885032045,28737.336752923507,28545.682885032045
2025-12-14,2169.8137981481464,63812.979426225174,0.0,1860.609032713525,0.0,63812.979426225174,65673.5884589387,63812.979426225174
2025-12-15,1956.6254761111122,63537.62592170379,0.0,42.871246799999916,0.0,63537.62592170379,63580.49716850379,63537.62592170379
2025-12-16,1945.5983714814831,64888.015338552395,0.0,0.0,0.0,64888.015338552395,64888.015338552395,64888.015338552395
2025-12-17,1649.2239651851828,64006.11630791085,265.94142473851184,1860.939217849767,123.13039294372732,64272.057732649366,65867.05552576062,64129.24670085458
2025-12-18,1737.4979896296318,62536.08483588858,0.0,474.35687435999,0.0,62536.08483588858,63010.44171024857,62536.08483588858
2025-12-19,1642.6949248148144,27274.00988159421,0.0,338.7322930295095,0.0,27274.00988159421,27612.74217462372,27274.00988159421
2025-12-20,1491.2470050243448,28333.937522879685,0.0,445.2535575907033,0.0,28333.937522879685,28779.191080470388,28333.937522879685
2025-12-21,1608.726329581566,64501.774959733295,0.0,69.80187092008829,0.0,64501.774959733295,64571.57683065339,64501.774959733295
2025-12-22,1896.0165282627263,63103.73680868412,1216.157101392988,1360.5438978701181,1216.157101392988,64319.89391007711,64464.280706554244,64319.89391007711
2025-12-23,1646.0806731481478,63626.33613598508,0.0,82.74040628073686,0.0,63626.33613598508,63709.07654226582,63626.33613598508
2025-12-24,1795.3132088383566,63029.37296508521,429.1887847846631,1126.9614771335584,434.39179946666405,63458.56174986988,64156.33444221877,63463.764764551874
2025-12-25,1710.7486455555556,61514.255670254446,0.0,1627.9021397889937,0.0,61514.255670254446,63142.15781004344,61514.255670254446
2025-12-26,1877.3836150000009,26363.12941272022,0.0,1677.7078316053853,0.0,26363.12941272022,28040.837244325605,26363.12941272022
2025-12-27,2143.3418602339398,26525.719596404706,0.0,992.3711855040941,0.0,26525.719596404706,27518.0907819088,26525.719596404706
2025-12-28,1837.4461669006328,60905.453553867075,105.45409729067036,647.2775592522645,105.45409729067036,61010.907651157744,61552.73111311934,61010.907651157744
2025-12-29,1880.4514082254402,60922.63045025513,13.042041107584701,522.8055319529948,13.042041107584701,60935.67249136271,61445.435982208124,60935.67249136271
2025-12-30,1578.277903430046,60443.99507333335,850.0956353241792,2138.702787754975,850.0956353241792,61294.09070865753,62582.69786108833,61294.09070865753
2025-12-31,1640.6330295854032,62080.4326851504,358.190810399057,1034.7876132949198,358.190810399057,62438.62349554946,63115.22029844532,62438.62349554946
